soundname	value	cog	sd	skewness	kurtosis
russian_d33	сахар_1	5329.032526790327	1278.001306657205	-0.07977368965318471	11.607980743813664
russian_d33	сахар_2	5355.259943523858	1410.7160764975697	2.2842708041890414	12.4745662705746
russian_d33	сахар_3	4968.613874965453	1432.58110400838	0.706162215958653	11.52029053131162
russian_d33	сахар_cf	5895.230605671223	1809.8145526814112	1.7620596981410435	6.125619094042845
russian_d33	санки_1	6531.129100742451	2120.570724452118	0.778175522161977	2.1497307564011665
russian_d33	санки_2	5239.740811851905	848.1771845516279	3.7650651830805026	44.31999425818411
russian_d33	санки_3	6484.004253127395	2549.7451346109383	0.47114136680145624	1.590024914639753
russian_d33	санки_cf	6075.719192455021	1688.2416268728682	1.5534833199924756	6.392099289763523
russian_d33	саша_1	5962.853065517339	1528.4073384559192	0.7187655850281714	8.216093785206954
russian_d33	саша_2	5548.293336530763	1465.8820880368526	1.703843436316793	11.38131718488717
russian_d33	саша_3	5821.50061850965	1446.1700573308967	1.6116428897014807	10.953488839508227
russian_d33	саша_cf	5615.593043903104	1343.1949807847593	-0.7070076552149971	10.219128726432332
russian_d33	савва_1	7047.352956485698	2126.3801065997586	0.6776754255287127	-0.11795528681568657
russian_d33	савва_2	5732.8402825971425	1695.9665742713041	2.6854988017984667	8.019308358972411
russian_d33	савва_3	6334.392680308089	2105.036012105225	1.3949539332109389	2.664525948463078
russian_d33	савва_cf	7159.353500103295	2644.815786895426	0.2647176117714038	0.8943203247481297
russian_d33	осанка_1	6776.232959835451	2876.020593159857	-0.32214516279955613	0.9091710024689377
russian_d33	осанка_2	6256.558040107089	1807.6790096718112	0.3093901610310181	4.260183097008435
russian_d33	осанка_3	6588.318102261044	2881.613092305498	0.4831454951059339	0.7022747392207989
russian_d33	осанка_cf	6137.152771866899	2465.18522334249	0.28867110818003533	2.2127628705699305
russian_d33	колбаса_1	6148.9391599936625	2367.629084741345	0.23148507450653502	1.4146691666556066
russian_d33	колбаса_2	5407.262386230376	1054.9923106382412	2.5586502030498406	21.619972261347005
russian_d33	колбаса_3	5585.273080807383	1393.6072446817843	1.5368313106015148	12.162131502670572
russian_d33	колбаса_cf	5614.775842688885	1141.2596798110926	0.3295009841617163	18.452198900257006
russian_d33	коса_1	7324.833265409519	2655.8688124032583	-0.21255461231602876	0.985763329605271
russian_d33	коса_2	5524.034398513446	1307.462150968796	0.7732191537623572	14.001716718640978
russian_d33	коса_3	5979.233141151545	2378.27906651922	0.6470983161154533	1.8008404806313187
russian_d33	коса_cf	6491.845051345693	2017.531315233234	-0.6357275373441883	3.5195082096250925
russian_d33	посад_1	6714.13991417071	3153.1049595405466	0.025796846342100724	0.2755320076661527
russian_d33	посад_2	6098.120053521754	1898.0126138640621	1.134263265868327	5.34823767845203
russian_d33	посад_3	6613.114649529625	2143.5513287790927	0.6681351059137834	2.9047192319784436
russian_d33	посад_cf	6498.774173499529	2414.880282536206	0.3765349329344422	2.24912350512773
russian_d33	сэндвич_1	5535.830098152865	1392.8893733207012	2.611777345100242	14.049395081301444
russian_d33	сэндвич_2	5621.205228418125	1803.7111939579056	2.3074209266916306	8.020677498561268
russian_d33	сэндвич_3	5437.804986073127	1021.8584470171189	2.300978697602727	28.23113912764067
russian_d33	сэндвич_cf	5718.064497427598	1531.5131510741783	0.03995499034153611	9.26160295703746
russian_d33	сэр_1	6676.7745839867	2343.2489210633353	0.9217719837107199	1.8289232045708523
russian_d33	сэр_2	5907.491353460998	1641.4160125331005	1.9353093047597123	7.885236402897583
russian_d33	сэр_3	5847.449125552721	1622.6331789965898	2.1934104794271847	8.159108916434226
russian_d33	сэр_cf	5840.888775962552	1425.8263330337973	2.927135559823332	12.810364793982117
russian_d33	глясе_1	6281.075723769692	2397.8708207271284	0.5489042041690919	2.2149346387835642
russian_d33	глясе_2	6871.184471704358	2303.8032067102126	0.5145567988842056	1.1120585782566987
russian_d33	глясе_3	6051.851447678375	1638.1423439741066	1.6375928991462347	6.383296489273626
russian_d33	глясе_cf	6078.32958456702	1666.2359756216504	1.4317793840452055	6.779367373102769
russian_d35_2	санки_4	7165.175767156345	2309.09696355907	-0.4113053781023581	4.467114416579268
russian_d35_2	санки_5	7644.34726808294	2538.7739612498367	-1.0169958505436123	3.9896429341068753
russian_d35_2	санки_6	7667.687690491113	2348.1471034395595	-1.5232932801769832	4.9583145952077015
russian_d35_2	санки_cf_2	6936.599606576512	2466.7264090299086	-1.270379851602991	3.1697069204463375
russian_d35_2	саня_4	5493.925040287347	3550.738165307846	-0.4280096403080736	-0.6077067433425345
russian_d35_2	саня_5	6887.407398403977	2820.4531176052888	-0.8811224532218548	1.7763677708924517
russian_d35_2	саня_6	6727.822635952595	3041.108723851076	-1.0005601788784517	1.1596396791284977
russian_d35_2	саня_cf_2	6470.06988586686	2648.504114957494	-1.2266800148500225	1.8136067682964478
russian_d35_2	саша_4	5041.080643405901	4046.339355252508	-0.11550804258074675	-1.26225483784763
russian_d35_2	саша_5	6429.252900521261	2902.3137791499585	-0.8004364491124026	1.2840210501071514
russian_d35_2	саша_6	7886.819108411727	2075.6738175498617	-2.0434633072827886	7.427857615472735
russian_d35_2	саша_cf_2	6324.142973883046	3113.7628314221342	-1.0511298392949473	0.4469066353568105
russian_d35_2	сад_4	7967.672204496607	1653.587750337407	-2.7214531979069756	13.319786085044928
russian_d35_2	сад_5	7213.109270340301	2178.402970980003	-1.9532010123725134	5.681258062996456
russian_d35_2	сад_6	7619.056188054342	2408.2309026199773	-1.9043065964156012	4.9826002231351
russian_d35_2	сад_cf_2	6589.313792357373	2925.084849206072	-1.393095215642103	1.127099148924028
russian_d35_2	посад_4	6046.015585573322	3081.225371784912	-0.7585628465996376	0.39759298284535705
russian_d35_2	посад_5	6731.294811370859	2669.7370224686224	-1.1449893969353957	2.356640331679107
russian_d35_2	посад_6	6108.9026318446095	3358.5851828788673	-0.779039691532119	-0.1019188160253437
russian_d35_2	посад_cf_2	6874.7291002493	2924.020088011871	-1.2903102766282355	1.373847616478832
russian_d35_2	посадки_4	7330.0121685207505	2579.2218684352197	-1.4806619384672075	3.5544086875766707
russian_d35_2	посадки_5	7180.564114376199	2413.1125846542163	-1.6241959810515676	3.8734219801000256
russian_d35_2	посадки_6	6991.122832323933	2821.9777998323343	-1.2818779992475908	1.9433767667936408
russian_d35_2	посадки_cf_2	6367.423109747118	2886.986916307897	-1.219031244876536	0.924004977291982
russian_d35_2	колбаса_4	7797.508253032724	1846.200096709255	-3.159135649764385	11.607093401862073
russian_d35_2	колбаса_5	6885.226816266383	2913.877638626269	-1.3854963598103895	1.367134043892201
russian_d35_2	колбаса_6	6454.961882735657	3390.216950279244	-0.9971487640339233	-0.10359640826632432
russian_d35_2	колбаса_cf_2	6902.415679673832	2920.5815847858385	-1.4912142553599508	1.4454321260385248
russian_d35_2	сэндвич_4	7117.69421938998	2010.782560468921	-0.5652727384276709	5.25151553408641
russian_d35_2	сэндвич_5	7614.759752303249	2032.472614465301	-0.6655814196830034	3.843569136251582
russian_d35_2	сэндвич_6	6868.22073300033	2093.0878044418514	0.1030894014748937	4.549174575083343
russian_d35_2	сэндвич_cf_2	6509.506457680355	2872.233983094662	-1.2514805741507302	1.1349367171639289
russian_d35_2	сэконд-хэнд_4	7078.669226751214	2672.432652367944	-0.9251317969699167	1.934345738383426
russian_d35_2	сэконд-хэнд_5	6542.119040634705	2495.331580693401	-0.30563516081918657	2.8329924717893444
russian_d35_2	сэконд-хэнд_6	6512.760923351144	2471.212189875742	-0.5277396219077288	2.6594357928148904
russian_d35_2	сэконд-хэнд_cf_2	6275.543490705663	2960.16411781174	-0.48859009552138966	1.480374810745829
russian_d39	санки_1	7350.632899636358	901.9970163756865	1.0860079358571475	29.052257240930594
russian_d39	санки_2	8899.659922839157	2142.2294859813796	-1.2889680025294772	4.721768903477936
russian_d39	санки_3	7735.198180736353	1082.362608147184	1.293293218866406	16.315784555888264
russian_d39	санки_cf	7552.388613510906	2460.7711375258828	-1.0011271583507053	3.3825856394609177
russian_d39	саня_1	9160.254317754094	1916.2890266540317	-1.4551274770842588	5.038647693250878
russian_d39	саня_cf_1	8079.150513947666	1553.1880436912172	-0.08726472789194223	4.959958186954884
russian_d39	саня_2	7142.877394141164	1575.6208821349958	0.858334175169306	5.603681536711903
russian_d39	саня_cf_2	7179.384565182771	1908.2423779288135	-0.39473018894651335	6.105762920555476
russian_d39	саша_1	8458.245086003395	1967.7045573165797	0.4236387890904079	1.7605596361465663
russian_d39	саша_2	8790.67065945145	1981.5075263901897	-0.6728346865407966	3.392303828785743
russian_d39	саша_3	8063.4720772927385	1788.443729420902	-0.49655375831867277	5.242650441190802
russian_d39	саша_cf	7755.7624429740845	2918.556292939309	-1.1216434386926795	2.0592709271133858
russian_d39	сад_1	8755.663284532005	1762.9598544666032	-0.2525643843288049	2.3404775405438745
russian_d39	сад_2	7451.002385162043	1826.3991096522673	0.8099657612267641	3.0969959378274616
russian_d39	сад_3	8380.651587270293	1941.6083459681015	-0.0465282628916565	2.236330258674492
russian_d39	сад_cf_1	7850.382728425972	2157.530933257447	-1.0898140588083796	5.580465657974418
russian_d39	сад_cf_2	8209.85078634319	2123.527317680084	-1.992843213972227	7.215729728994985
russian_d39	сад_cf_3	8314.93608179256	2835.955592620546	-1.7216758398596685	3.1019708403612363
russian_d39	сад_cf_4	8463.056184575951	2723.6786599786888	-1.5289706143029005	3.1061081794450436
russian_d39	посад_1	9342.370003740421	1548.4264548578296	-2.240843819400012	13.978925089953254
russian_d39	посад_2	9585.154060694755	1396.9230624896848	-2.406385547816192	17.995416737961023
russian_d39	посад_3	9732.909186576533	1757.6868541965712	-2.427543727298568	11.945186861513463
russian_d39	посад_cf	8479.792360365378	2547.6772201945337	-1.6681311397471366	3.7926087347850093
russian_d39	посадки_1	8663.16151386053	2797.9325813844143	-1.8652424311776086	3.7082190344230934
russian_d39	посадки_2	9344.626516221546	3135.4374691813146	-2.1759105773941	3.898718251935307
russian_d39	посадки_cf	8154.863061414992	2351.500859272055	-2.1545471588772007	5.300717011714099
russian_d39	колбаса_1	7728.021161711851	2500.862156370287	-1.030286351971739	3.3175167573975806
russian_d39	колбаса_2	7633.102405116016	3109.6776651432738	-0.9250980867776306	1.402324007273477
russian_d39	колбаса_cf_1	7623.404618576044	2667.0104148878427	-0.9259223974045578	2.4311241489603503
russian_d39	колбаса_cf_2	7326.339302858803	2376.8787676912852	-0.999375942873937	3.5805811879283054
russian_d39	сэндвич_1	8351.535127944173	1846.954105621202	-1.2460261364596563	6.317573896180162
russian_d39	сэндвич_cf_1	7624.126996214483	1857.4160573349711	-0.2668458265350836	2.7186949778490757
russian_d39	сэндвич_cf_2	7247.853296935518	1951.7963321300356	0.14514880721826653	3.1764432315869016
russian_d39	сэндвич_cf_3	7102.9051836171975	3200.4666396573934	-0.9806549574248926	0.842605214680523
russian_d39	сэконд-хэнд_1	8300.46885018703	1962.0614879214534	0.23144554982282858	1.8123396378722108
russian_d39	сэконд-хэнд_cf_1	7137.04023810388	1891.9954307066562	0.16098409998464072	4.620895745171288
russian_d39	сэконд-хэнд_cf_2	7509.068781599917	2121.5331243753585	-0.08190031979526159	3.3493904675256685
russian_d39	сэконд-хэнд_cf_3	6694.715391484358	3121.894848596436	-0.6616996778973946	0.5799704053044845
russian_d40	сахар_1	7072.368891049716	2866.3676253059043	0.09617180698812665	0.4589907053234965
russian_d40	сахар_2	6532.7375023845625	2900.4583150805092	0.5194010392523111	0.5661130349273775
russian_d40	сахар_3	7482.422227816057	3132.895931723337	-0.13355016130132363	0.07284886137995894
russian_d40	сахар_cf	6278.570217362108	4004.6218170408865	0.13878362546077988	-0.5507998843033097
russian_d40	санки_1	7484.069402352155	3094.1988987978825	-0.07914133262363902	0.22699524505941682
russian_d40	санки_2	7761.173994202549	2909.181576198473	-0.11770410383068099	0.34906784800351254
russian_d40	санки_3	9188.928115891029	2303.8092660532093	-1.4168245573282525	3.9625421139446884
russian_d40	санки_cf	7646.405308512919	3415.285758084621	-0.5203591715134607	0.0304612114140852
russian_d40	саша_1	8623.572775869863	3042.0682437598675	-0.18191928578735678	-0.5410726053562964
russian_d40	саша_2	8115.969182116618	3152.0273800180735	0.3456837431942183	-0.14366929789252492
russian_d40	саша_3	7903.990678985577	3163.9510725006667	-0.0721389072747563	-0.2684169640260641
russian_d40	савва_1	6585.544765278707	3101.297866995455	-0.11620387751993791	0.8046600424780923
russian_d40	савва_2	6382.339964707136	3420.978066154987	-0.09037698277411027	0.4375113172389602
russian_d40	савва_3	6299.915936322855	3168.782537173713	-0.3156846736364297	0.11413303154461518
russian_d40	савва_cf	3508.247754371566	3814.03602747272	0.5882855977069723	-0.9261513645245136
russian_d40	осанка_1	4437.381249456199	3211.482074304328	0.09628666025695365	-0.3456139386990289
russian_d40	осанка_2	3499.040955158402	3778.0884589600437	0.6216620277143168	-0.9110762157951737
russian_d40	колбаса_1	3249.5868369839736	2875.1379888656534	0.37370783115427997	0.10280389696460501
russian_d40	колбаса_2	4138.009244867089	3563.0740048084153	0.7752514785191986	1.00994398645157
russian_d40	колбаса_cf	4047.2172793829295	2742.164971063496	0.15595680348867225	1.405686490207028
russian_d40	коса_cf	2964.3169275061578	3379.5357901894267	0.8467034460398498	-0.010291486143567674
russian_d40	посад_1	3196.2672296240344	3566.89209813672	0.8214936990515298	0.05766487814351784
russian_d40	посад_2	2785.176451178281	3694.169655886015	1.0733901215114303	0.19302604995276473
russian_d40	посад_3	2493.3021828668957	3158.7434065963344	1.135411070485119	1.0182983814266962
russian_d40	сэндвич_1	6692.580308454052	3846.0506545818826	0.13657611553771845	0.04559327150861314
russian_d40	сэндвич_2	6663.125739228215	3238.8508445901157	0.09533982013868157	0.5966082182624564
russian_d40	сэндвич_3	5512.0085468873185	3136.3553169167417	0.31513274925971896	0.9698167219860396
russian_d40	сэндвич_cf	4944.729792001659	3719.283269200561	0.17249053138122702	-0.3131995381033894
russian_d40	сэр_1	5212.793115574302	4009.6036925080125	0.6035957073983707	0.1404371106906317
russian_d40	сэр_2	6392.343533824788	3346.643469545159	0.4390109070025187	0.9420892160204453
russian_d40	сэр_3	4992.325715004226	2765.7116765897504	0.12696401557692719	1.7217880686730238
russian_d40	сэр_4	5971.776664573812	4237.690612521137	0.2905902813105251	-0.4845551259825429
russian_d41	сахар_1	7450.918771467855	3655.767888037149	0.23715622817522855	0.5427942390119105
russian_d41	сахар_2	6332.891754651267	3327.500322188271	0.4538073347353888	1.6295088085118614
russian_d41	сахар_cf	4573.618111722713	4425.264779611231	0.645304667777628	-0.2679502325686589
russian_d41	санки_1	8327.936756853664	4411.912786593996	0.1556853201776908	-0.5452814716431988
russian_d41	санки_2	6497.77678452044	3004.988322830882	0.3481349967040195	1.8960186348753645
russian_d41	санки_3	7736.4464511013275	3164.8498919013928	0.3778924883489481	1.2747896356182853
russian_d41	саша_1	7277.092828748532	3242.586461276772	0.4968876885867261	1.173095192090642
russian_d41	саша_2	7163.95179998679	2387.316339774212	0.37666682938902246	3.863493287904543
russian_d41	саша_cf	7097.361033273396	3779.6156032760414	0.29285628894119403	-0.05112723017529541
russian_d41	савва_1	7602.6843319320515	3968.9475885121096	0.34897066008021416	0.2535374537637769
russian_d41	савва_2	7128.444084608351	2790.6562802672606	0.7170385298744913	2.1586306193827287
russian_d41	савва_3	6843.58589894711	3809.748607954851	0.5197537817724466	0.7472936217223873
russian_d41	осанка_1	6490.053643343978	3492.2589257810373	0.2154608725977612	0.10503159311917143
russian_d41	сэндвич_1	6848.239276115042	3498.893700686611	0.17963151565296934	0.3329313947176811
russian_d41	сэндвич_2	6558.882900397106	2632.2664726420026	-0.014420684254598446	2.231912114967831
russian_d41	сэндвич_3	6640.735503881249	2245.443910557147	-0.21940699319060597	4.508719128627067
russian_d41	сэр_1	6707.757068096386	2995.691281507052	-0.24453776396351304	1.3413378813802872
russian_d42	санки_1	7088.648683606351	2538.552106022741	-1.0496467565363998	2.16622732550709
russian_d42	санки_2	4789.335290744375	3446.6696368609564	-0.20469602886586125	-1.1220981868039732
russian_d42	санки_3	5033.489777107559	3251.445898504099	-0.4047469371767688	-0.7808521576613776
russian_d42	санки_cf	4657.388762209861	3075.004388444631	-0.364976297188083	-0.8048337139009631
russian_d42	саня_1	5847.981194303984	3383.612434970284	-0.6978590396722091	-0.48780365727980923
russian_d42	саня_2	5000.19582698736	3230.6836296671577	-0.43907149265915024	-0.8348367441455808
russian_d42	саша_cf	4818.6740882422655	3491.8561587831955	-0.265744864557849	-1.2879607747828365
russian_d42	сад_1	5713.148999726608	3220.0866085401963	-0.6326080706414317	-0.3220773693439454
russian_d42	сад_2	5768.887102381549	2512.6693250273697	-0.8366047750963833	1.3303406653036047
russian_d42	сад_3	5363.6339459823785	2948.8482212113195	-0.6212161167123049	-0.23908817168046737
russian_d42	сад_cf	5850.049455837263	2962.807740098464	-0.6614610571557208	0.27043692165587174
russian_d42	посад_1	6486.30344706837	2618.147310770522	-0.9453402145114932	1.6361313965177553
russian_d42	посад_2	4227.4680343078335	3232.7253495411155	-0.037321003080773525	-1.138343679949192
russian_d42	колбаса_cf	2678.7922838507575	3222.873829011672	0.8785801346321842	-0.3413637770381661
russian_d42	сэндвич_1	5834.254473620081	2674.1462611608376	-0.7651768969287841	0.8561883215918993
russian_d42	сэндвич_2	4426.2373712742565	3429.6665024536014	0.21384667789511666	-0.42019175363351025
russian_d42	сэндвич_3	3858.089918609676	3326.7995398796643	0.23390886259607835	-1.0110834581662058
russian_d42	сэндвич_cf	4092.936177007503	3181.3295932263754	-0.010335319415201173	-0.9233069966581815
russian_d42	глясе	4724.624867601615	3205.9906769906042	-0.043182893504743386	-0.2691550837015364
russian_d42	глясе_cf	3289.6150665488826	3209.572981519539	0.5161683387556142	-0.523779655404423
russian_d42	сэконд-хэнд	5519.96915853457	2987.0146742690076	-0.5639198524550085	-0.061998627519291194
russian_d42	сэконд-хэнд_cf_1	5410.392294161703	2904.3439858764177	-0.5543324451330282	0.03369766275029429
russian_d43	санки_1	8010.249956780452	2694.1472197868816	0.3518402833052647	1.416186531164513
russian_d43	санки_2	7325.240220874201	3164.040912530325	-0.3236901748214507	0.8816450853025519
russian_d43	санки_3	7779.973527514256	2688.2107913672207	0.009077767894830802	1.444289834328699
russian_d43	санки_cf	5939.65925922792	3752.8735772428627	-0.2345630207967227	-0.5267615778725019
russian_d43	саня_1	8508.94077788349	2648.0251206552766	0.0021909791092025966	1.7115261143320621
russian_d43	саня_2	8035.774345839264	3205.3429363248224	-0.5045326745477571	0.6966129337200209
russian_d43	саня_3	6669.77778978394	3474.481311650908	-0.4260585837712256	-0.13833957462655855
russian_d43	саня_cf	6173.237173733719	4189.368480035598	2.004208091744847e-05	-0.7661674430410228
russian_d43	саша_1	6422.082328251202	3924.5828240530695	-0.3688533949609904	-0.5895005904759527
russian_d43	саша_2	7767.183696127528	3584.3316263823	-0.4406622073567854	0.08697624445207719
russian_d43	саша_3	6699.666871559865	3318.800511691233	-0.30232199960968936	0.2557043512271946
russian_d43	саша_4	7118.077153292742	4214.404990680849	-0.17023626728215177	-0.5915838065658057
russian_d43	сад_1	8128.405812770713	2049.962868285484	0.39940329894586674	3.3939800002229106
russian_d43	сад_2	7735.195752227362	2936.483109090923	-0.5033372927764573	1.7267343417675622
russian_d43	сад_3	7096.475690782832	2674.4491237805482	-0.7097116645613389	2.4910394478982543
russian_d43	посад_1	7785.909797227082	3415.827835187434	-0.543634633344092	0.614399784672556
russian_d43	посад_2	7192.370622637955	3633.068183329947	-0.6036754314837595	0.15229413265728953
russian_d43	посад_3	7488.838026696969	2896.8195697666993	-0.5564160581784968	2.1658988564383534
russian_d43	посад_cf	6390.77740917265	3931.8331103950013	-0.33698015799790343	-0.7329283397309818
russian_d43	посадки_1	8262.6962053098	2924.1763825735866	-0.4787122092878936	1.6834944092881479
russian_d43	посадки_2	6402.916390285135	3801.3233603101817	-0.28746075917595987	-0.19726035525890673
russian_d43	посадки_3	6828.57065166315	4159.243131193589	-0.2879549775139199	-0.5952957668822951
russian_d43	посадки_cf	6982.063200841342	3547.116443213919	-0.43557582260556527	0.19377241460808614
russian_d43	колбаса_1	7825.061838239312	3466.9990069910323	-0.4640303504199499	0.17990938556582892
russian_d43	сэндвич_1	5590.0917090740895	3447.539339290168	0.35197535970658433	0.05459192416947989
russian_d43	сэндвич_2	5975.062185427844	4064.709335293568	0.15656678339572902	-0.8155795102542149
russian_d43	сэндвич_cf	3658.60676228469	4231.664876061491	0.981827275925551	-0.02215383911772495
russian_d43	глясе_1	6356.608720444297	3743.2908782658405	-0.09201946079897311	-0.4359474593521129
russian_d43	глясе_2	6984.286530568887	3911.3761918060004	-0.19525969511608635	-0.6108250747458408
russian_d43	глясе_3	5358.346156787965	4275.847075862669	0.24872426893531846	-0.903995598957422
russian_d43	глясе_cf	4574.438571253893	4226.073353174141	0.5086832386951844	-0.8447613337188402
russian_d43	сэконд-хэнд_1	7241.9632914293925	3059.8215757108483	-0.24209951533982366	0.8743201271124383
russian_d43	сэконд-хэнд_2	7062.363336547229	3692.3190907304443	-0.3231580764090698	-0.43736479456720945
russian_d43	сэконд-хэнд_3	5995.926761115609	3704.604806377611	0.02195748395915149	-0.411850461531059
russian_d44	сахар_1	6694.374522736877	2026.5733677969133	0.6579126540424658	6.452553265721219
russian_d44	сахар_2	6690.334840356257	2073.5500511167415	-0.6491999161898054	5.4584510463314935
russian_d44	сахар_3	7071.585444494666	2172.19899319769	0.10940937988410496	4.849704145193151
russian_d44	сахар_4	6231.188659959585	2577.0112419603875	-0.7128587003307788	2.2189252677347087
russian_d44	санки_1	7000.396008357514	2111.0041448045263	-0.4150044871876987	5.6920312597870435
russian_d44	санки_2	6948.265959227498	2659.8532617769793	-0.7884268880339791	2.554491356955091
russian_d44	санки_3	7080.044274083459	2696.2361122154584	-0.5952638222908445	2.5666140048004884
russian_d44	санки_4	6815.77124125469	2570.08992131172	-0.5291432623046308	3.167100240134368
russian_d44	саша_1	5909.463558073213	2318.965458787169	0.12306893903753746	1.795424545003267
russian_d44	саша_2	4785.735326055808	2759.7054757940987	-0.45387843853746823	0.16429706016851986
russian_d44	саша_3	6043.1367697015785	1495.5076108399792	-0.23222411626002973	8.038299922750019
russian_d44	саша_4	5790.111346715011	3633.4470985043986	-0.28874037580489603	-0.4099287686353432
russian_d44	савва_1	7407.652434267618	1899.1498548778636	0.09640613115378024	6.243652242385302
russian_d44	савва_2	6420.2900050177395	3676.4043603351597	-0.13411798365679226	0.1483177670593001
russian_d44	савва_3	6324.456844104472	2836.1224328836315	-0.18749703503725942	1.6838751978267483
russian_d44	савва_4	6188.689646100615	2356.972133104546	-0.5663393687345556	1.9346671404023805
russian_d44	осанка_1	1317.0368721465395	2995.8862434326556	2.233689750997883	3.984929302351534
russian_d44	осанка_2	1452.832114943884	3029.962505206357	2.0956087620250052	3.5168122992609128
russian_d44	осанка_3	1528.379293461817	3281.418144815946	2.272167945958442	4.3444808067776215
russian_d44	осанка_4	4530.679850301687	3748.770791579319	0.08109625893409873	-0.8316193673231442
russian_d44	колбаса_1	4656.654686851538	4122.240566735456	0.33300367455797125	-0.925767354415695
russian_d44	колбаса_2	1362.641449164502	2867.995110306586	2.108211219593376	3.6857319886571718
russian_d44	колбаса_3	2712.205047483697	3681.8077274069265	1.007587964487377	-0.23010068640202253
russian_d44	колбаса_4	4353.172620964488	3671.6202824676006	0.16276532820522827	-0.9646465151290489
russian_d44	коса_1	5851.005825725818	2678.5064377788863	-0.3116175694614733	0.8267149522953834
russian_d44	коса_2	2654.820246352957	3467.8736043163585	0.9218442329420709	-0.3404204282763983
russian_d44	коса_3	1447.2616409819836	2873.9533575349456	1.8012517133445796	2.1105305037802067
russian_d44	коса_4	1171.6257091712018	2714.258830886401	2.2628130292789663	4.271165731396721
russian_d44	посад_1	3845.336826114839	3805.4364538509694	0.4381544035434827	-0.7654117360822825
russian_d44	посад_2	646.9934138437901	2079.7690788496634	3.572945348476244	13.25864287042215
russian_d44	посад_3	1568.939748906547	3244.654893136434	1.9898383179291357	3.02108754509998
russian_d44	посад_4	5257.883734977406	3488.450617075327	-0.17420861517750894	-0.3033577661281974
russian_d44	сэндвич_1	5099.634134522037	4238.903573535093	0.2022366671641995	-0.75727600195671
russian_d44	сэндвич_2	5787.413814676489	3977.491660357025	0.07104021618514825	-0.271103128709389
russian_d44	сэндвич_3	5598.783158644493	3849.441851500995	-0.12902788258608897	-0.4823086826093861
russian_d44	сэндвич_4	5859.514240234373	3074.9664857188195	-0.41951393583813035	0.7325750796485457
russian_d44	сэр_1	7046.498941266461	2460.953921131386	0.06928961513620605	4.35141534421288
russian_d44	сэр_2	4408.2331461753765	3637.4430413232903	0.5207714731206466	0.014862991327130093
russian_d44	сэр_3	2385.296062941907	3491.432209404767	1.2612053210111658	0.6320782593911076
russian_d44	сэр_4	6305.226379853034	2314.8957150738697	-0.21296561724068663	3.26434643351665
russian_d44	глясе_1	4532.211846658391	3532.737463376319	0.2992128778638621	0.045104161828621425
russian_d44	глясе_2	941.8142182888805	2439.660322281523	2.7938109155896265	7.58111030706983
russian_d44	глясе_3	661.001330337075	2044.8330619832122	3.4345674228556407	11.87284246019958
russian_d44	глясе_4	1711.8879602884638	2971.789746761017	1.5318333591784083	1.262276559355886
russian_d44	волосы_1	4336.632405527016	3954.2815222705226	0.5057085984906862	-0.3487572562263872
russian_d44	волосы_2	2975.231705427138	3705.2231806413047	0.870632151516173	-0.22009245213943185
russian_d44	волосы_3	287.23889714982215	1452.3151845546417	5.880001397480247	36.61326264293806
russian_d44	волосы_4	1486.0246172600016	3015.33533126446	1.8841225145021452	2.6430427786507886
russian_d44	часа_1	3176.803692752235	3814.600801693101	0.9120153090177038	-0.04228450733472133
russian_d44	часа_2	1328.2379604623998	2654.145764766803	1.9963055165837158	3.4185821242123513
russian_d44	часа_3	640.2998464646677	2065.4698121031506	3.476593737763772	12.006451290403682
russian_d44	часа_4	3474.4692799030786	3737.9743899192035	0.5748719088607198	-0.713756906002132
russian_d44	сэконд-хэнд_1	6964.021021022286	3392.9360699035465	-0.1436280886675221	1.0713153609547597
russian_d44	сэконд-хэнд_2	4809.586205126607	3885.2482831200027	0.020041934947560614	-0.8474484231969073
russian_d44	сэконд-хэнд_3	6558.735379889614	2990.254420929441	0.235587589083554	1.9818467498225
russian_d44	сэконд-хэнд_4	7624.112258882264	2643.5970949554394	-0.34381089791197345	3.3804290108540007
ubykh_d51_listeV	sa_1	4326.250538520829	794.7581016966419	0.10179086850202637	14.267534203941082
ubykh_d51_listeV	sa_2	4447.80713272953	1110.0999265974433	-0.08579707311746239	8.230759252531907
ubykh_d51_listeV	sa_3	4345.767083707141	688.161239965823	1.2398579182206488	26.62778317595804
ubykh_d51_listeV	sa_4	4744.547772626564	846.0237909050753	0.30298295839718314	15.043735892361152
ubykh_d51_listeX	asəxán_1	1997.9505719794274	2270.848203628177	0.6033221742276353	-1.0697133750026717
ubykh_d51_listeX	asəxán_2	3444.6593595445897	2259.391446909708	-0.5404890536281961	-0.9706912848741647
ubykh_d51_listeX	asəxán_3	3124.4773998442392	2399.3903539889247	-0.2225190026334981	-1.301035649191965
ubykh_d51_listeX	asəxán_4	2324.873134964815	2499.348098544727	0.40703694632459986	-1.4505849672467503
ubykh_d51_listeXXIV	səc°ʼán_1	3999.346857858557	1186.3432162549293	-1.643593022094367	6.927781567002819
ubykh_d51_listeXXIV	səc°ʼán_2	4031.123922300557	1436.3672419660286	-1.1542644334656438	3.8181255294071788
udmurt_d6_sajkanə	sajkanə_1	1762.648233887147	2678.9401297037257	1.2163189864659003	-0.323734992828844
udmurt_d6_sajkanə	sajkanə_2	2686.974563942728	3046.7783403092844	0.4696800764767493	-1.6485357782573202
